"NB_FEATURES","METHOD","FEATURES","CORRELATION_METRIC","SVM_NORMALIZATION","MEASURE","UMAP","CLUSTERING","NB_PATIENTS_PER_CLUSTER","N_CLUSTERS","SILHOUETTE_AVG","SILHOUETTE_STD","CH","HS_AVG","HS_STD","PATIENT_DISTRIBUTION","MATCHING_PERCENTAGE","LOGRANK-PVAL_MAX","LOGRANK-STAT_MIN","WILCOXON-PVAL_MAX","WILCOXON-STAT_MIN"
"19","CF10_WSD_UMAP_KME_5","MANUAL+TSFRESH","Pearson","Sigmoid","SNORKEL_SVM_LINEAR","YES","KME","76, 102, 75, 68, 48",5,0.4473884701728821,0.19963805377483368,504.22034110595683,0.8233237704439825,0.03221443283250141,0.9827619633535011,62.32915046541769,0.3742,0.7898308329417479,0.4736,0.5136791441644161
"19","CF10_WSD_SPEC_6","MANUAL+TSFRESH","Pearson","Sigmoid","SNORKEL_SVM_LINEAR","NO","SPEC","10, 122, 10, 9, 218",5,0.5381139294675409,0.34256862981310826,-1,0.6316035648011242,0.03837778932853593,0.5983451167277747,76.36532343584305,0.3778,0.7777471875420081,0.874,0.025139664804469275
"19","CF10_WSD_SPEC_4","MANUAL+TSFRESH","Pearson","Sigmoid","SNORKEL_SVM_LINEAR","NO","SPEC","12, 29, 121, 207",4,0.5647688862308703,0.2881362902335947,-1,0.6314831682922285,0.0351059044177938,0.7222273231115804,77.35359962295276,0.5466,0.3634582492808855,0.0251,5.016972793498763
"19","CF10_WSD_UMAP_AHC_6","MANUAL+TSFRESH","Pearson","Sigmoid","SNORKEL_SVM_LINEAR","YES","AHC","85, 101, 46, 62, 42, 33",6,0.44124290347099304,0.22020988166332245,483.63661030200325,0.8242031253088719,0.03596891034842168,0.9573559299758632,61.10227406621892,0.5518,0.3540178993966863,0.8065,0.06000577436604472
"19","CF10_WSD_UMAP_KME_6","MANUAL+TSFRESH","Pearson","Sigmoid","SNORKEL_SVM_LINEAR","YES","KME","57, 65, 99, 58, 39, 51",6,0.45222124457359314,0.19646194577217102,526.9371840355482,0.8211816465328614,0.034214351188631184,0.9762705449769788,60.523447625780605,0.7255,0.12330261876137455,0.3806,0.768889746660042
"19","CF10_WSD_AHC_5","MANUAL+TSFRESH","Pearson","Sigmoid","SNORKEL_SVM_LINEAR","NO","AHC","192, 9, 138, 7, 23",5,0.46492891093597155,0.3517282918564854,-1,0.6444466836691548,0.0386443286879454,0.6502481958039906,75.41534110993284,0.7629,0.09102567189806186,0.1336,2.249743948421719
"19","CF10_WSD_UMAP_AHC_5","MANUAL+TSFRESH","Pearson","Sigmoid","SNORKEL_SVM_LINEAR","YES","AHC","97, 120, 57, 62, 33",5,0.43079474568367004,0.23131319880485535,452.1173563965466,0.8216737895370624,0.02701690221292395,0.9448281422581112,62.99340167314716,0.7751,0.08163648223103084,0.06852,3.318078480724914
"19","CF10_WSD_UMAP_KMD_5","MANUAL+TSFRESH","Pearson","Sigmoid","SNORKEL_SVM_LINEAR","YES","KMD","92, 52, 77, 59, 89",5,0.42102155089378357,0.18904340267181396,459.01814843729437,0.8257207065261533,0.027088373047802636,0.9851751605044887,62.73123600801226,0.7879,0.07240871962668073,0.1958,1.673359164151578
"19","CF10_WSD_UMAP_SPEC_6","MANUAL+TSFRESH","Pearson","Sigmoid","SNORKEL_SVM_LINEAR","YES","SPEC","60, 65, 77, 75, 36, 56",6,0.43381792306900024,0.19762010872364044,502.11929697391486,0.8269730803576912,0.024915180445083333,0.9852045761729713,60.97855543772829,0.93,0.0077218425053459695,0.2802,1.1659001207705328
"19","CF10_WSD_UMAP_KMD_6","MANUAL+TSFRESH","Pearson","Sigmoid","SNORKEL_SVM_LINEAR","YES","KMD","52, 54, 44, 89, 76, 54",6,0.4455329477787018,0.2000313103199005,523.1686385220561,0.8225030753730858,0.03026991848632261,0.9826381501108099,60.767939201131135,0.9745,0.001023672110649452,0.3202,0.9881489046891275
